Outlet,ReceiptNumber,Date,Time,Category,Items,Quantity,Discounts,NetSales,SalesType,PaymentMethod
Agus Salim,1Z4PICG,4/28/2023,20:15:44,Dimsum ,Dimsum Mix ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PICH,4/28/2023,20:19:28,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PICH,4/28/2023,20:19:28,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Cash
Agus Salim,1Z4PICH,4/28/2023,20:19:28,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PICH,4/28/2023,20:19:28,Tea ,Lemon Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PICI,4/28/2023,20:22:49,Milk Based ,Thai Tea  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PICJ,4/28/2023,20:23:43,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Take Away,Gopay
Agus Salim,1Z4PICK,4/28/2023,20:27:26,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PICK,4/28/2023,20:27:26,Signature Coffee ,Kopi Dewan  ,2,0.0,58000.0,Dine In,Gopay
Agus Salim,1Z4PICK,4/28/2023,20:27:26,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PICK,4/28/2023,20:27:26,Rich Bowl,Richbowl Katsu Spicy BBQ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PICK,4/28/2023,20:27:26,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PICM,4/28/2023,20:36:38,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PICM,4/28/2023,20:36:38,Shopee  ,Kopi Dewan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PICN,4/28/2023,20:37:54,Signature Coffee ,Kopi Rakyat  ,1,0.0,30000.0,Take Away,Cash
Agus Salim,1Z4PICO,4/28/2023,20:42:37,Signature Coffee ,Kopi Baileys  ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PICO,4/28/2023,20:42:37,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,Cash
Agus Salim,1Z4PICP,4/28/2023,20:51:08,Milk Based ,Thai Tea  ,1,0.0,30000.0,Dine In,BCA
Agus Salim,1Z4PICP,4/28/2023,20:51:08,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,BCA
Agus Salim,1Z4PICP,4/28/2023,20:51:08,Yakult Series ,Lychee Yakult  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PICP,4/28/2023,20:51:08,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PICQ,4/28/2023,20:53:18,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PICR,4/28/2023,20:56:41,Rich Bowl,Richbowl Rib Eye Sambal Matah,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PICR,4/28/2023,20:56:41,Rich Bowl,Richbowl Katsu Blacpeper,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PICR,4/28/2023,20:56:41,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PICS,4/28/2023,20:59:07,Signature Coffee ,Kopi Kow  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PICT,4/28/2023,21:02:20,Espresso Based ,Vanilla Latte  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PICV,4/28/2023,21:12:29,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PICV,4/28/2023,21:12:29,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PICW,4/28/2023,21:14:35,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Take Away,Cash
Agus Salim,1Z4PICW,4/28/2023,21:14:35,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Take Away,Cash
Agus Salim,1Z4PICW,4/28/2023,21:14:35,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Take Away,Cash
Agus Salim,1Z4PICY,4/28/2023,21:19:36,Signature Coffee ,Kopi Kow  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PICZ,4/28/2023,21:21:08,Mocktail ,Blue Lime  ,1,0.0,35000.0,Dine In,Cash
Agus Salim,1Z4PID0,4/28/2023,21:22:58,Shopee  ,Kopi Sultan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PID0,4/28/2023,21:22:58,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PID1,4/28/2023,21:23:15,Shopee  ,Kopi Dewan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PID1,4/28/2023,21:23:15,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PID2,4/28/2023,21:27:16,Signature Coffee ,Kopi Sultan  ,2,0.0,68000.0,Dine In,Gopay
Agus Salim,1Z4PID2,4/28/2023,21:27:16,Milk Based ,Red Velvet Latte  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PID2,4/28/2023,21:27:16,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Milk Based ,Raspberry Milk  ,1,0.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Espresso Based ,Hazelnut Latte  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Chocolate ,Choco Hazelnut  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PID3,4/28/2023,21:40:24,Dimsum ,Dimsum Mix ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PID4,4/28/2023,21:43:19,Chocolate ,Choco Caramel  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PID4,4/28/2023,21:43:19,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PID5,4/28/2023,21:44:42,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PID6,4/28/2023,21:51:23,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PID6,4/28/2023,21:51:23,Dimsum ,Dimsum Mix ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PID8,4/28/2023,21:57:35,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PID9,4/28/2023,22:00:23,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIDA,4/28/2023,22:03:23,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIDD,4/28/2023,22:15:30,Rich Bowl,Richbowl Katsu Spicy BBQ,1,3600.0,32400.0,Dine In,Gopay
Agus Salim,1Z4PIDE,4/28/2023,22:19:37,Espresso Based ,Cappucino  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIDF,4/28/2023,22:23:08,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIDG,4/28/2023,22:34:26,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Take Away,Cash
Agus Salim,1Z4PIDH,4/28/2023,22:38:28,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PIDI,4/28/2023,23:00:44,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PIDK,4/28/2023,23:05:21,Gofood  ,Kopi Sultan   ,1,0.0,29000.0,GoFood,GoFood
Agus Salim,1Z4PIDK,4/28/2023,23:05:21,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PIDL,4/28/2023,23:16:56,Milk Based ,Mango Milk  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIDL,4/28/2023,23:16:56,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIDL,4/28/2023,23:16:56,Yakult Series ,Strawberry Yakult  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIDM,4/28/2023,23:23:41,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Take Away,Cash
Agus Salim,1Z4PIDO,4/29/2023,9:51:20,Shopee  ,Kopi Rakyat   ,8,0.0,176000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIDP,4/29/2023,9:54:56,Gofood  ,Kopi Baileys   ,1,0.0,30000.0,GoFood,GoFood
Agus Salim,1Z4PIDP,4/29/2023,9:54:56,Gofood  ,Kopi Rakyat   ,3,0.0,66000.0,GoFood,GoFood
Agus Salim,1Z4PIDQ,4/29/2023,9:55:44,Dimsum ,Dimsum Mix ,1,5200.0,20800.0,Dine In,Cash
Agus Salim,1Z4PIDQ,4/29/2023,9:55:44,Milk Based ,Raspberry Milk  ,2,10800.0,43200.0,Dine In,Cash
Agus Salim,1Z4PIDR,4/29/2023,9:57:15,Signature Coffee ,Kopi Rakyat  ,1,5600.0,22400.0,Dine In,Cash
Agus Salim,1Z4PIDS,4/29/2023,10:03:20,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Take Away,BRI
Agus Salim,1Z4PIDT,4/29/2023,10:15:04,Side Dish ,French Fries ,1,5200.0,20800.0,Dine In,Gopay
Agus Salim,1Z4PIDU,4/29/2023,10:21:30,Signature Coffee ,Kopi Dewan  ,1,0.0,29000.0,Take Away,Gopay
Agus Salim,1Z4PIDU,4/29/2023,10:21:30,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Take Away,Gopay
Agus Salim,1Z4PIDV,4/29/2023,10:28:04,Espresso Based ,Black Coffee  ,3,0.0,84000.0,GoFood,GoFood
Agus Salim,1Z4PIDW,4/29/2023,10:35:43,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,7600.0,30400.0,Dine In,Gopay
Agus Salim,1Z4PIDX,4/29/2023,10:53:22,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PIDX,4/29/2023,10:53:22,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIDX,4/29/2023,10:53:22,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIDX,4/29/2023,10:53:22,Chocolate ,Choco Banana  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIDY,4/29/2023,11:25:03,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIDY,4/29/2023,11:25:03,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,Gopay
Agus Salim,1Z4PIDY,4/29/2023,11:25:03,Milk Based ,Raspberry Milk  ,1,0.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PIE0,4/29/2023,11:29:47,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIE1,4/29/2023,11:32:47,Yakult Series ,Lychee Yakult  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIE1,4/29/2023,11:32:47,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIE2,4/29/2023,11:35:21,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,Gopay
Agus Salim,1Z4PIE3,4/29/2023,11:36:28,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Dine In,ShopeeFood
Agus Salim,1Z4PIE4,4/29/2023,11:58:01,Shopee  ,Kopi Rakyat   ,2,0.0,44000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIE4,4/29/2023,11:58:01,Shopee  ,Choco Banana   ,1,0.0,30000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIE5,4/29/2023,12:10:29,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIE5,4/29/2023,12:10:29,Shopee  ,Kopi Sultan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIE6,4/29/2023,12:13:02,Signature Coffee ,Kopi Rakyat  ,1,4400.0,17600.0,Dine In,Cash
Agus Salim,1Z4PIE7,4/29/2023,12:16:11,Milk Based ,Mango Milk  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PIE7,4/29/2023,12:16:11,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIE7,4/29/2023,12:16:11,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PIE7,4/29/2023,12:16:11,Yakult Series ,Strawberry Yakult  ,1,0.0,25000.0,Dine In,Cash
Agus Salim,1Z4PIE8,4/29/2023,12:18:43,Rich Bowl,Richbowl Katsu Teriyaki,1,3600.0,32400.0,Dine In,Cash
Agus Salim,1Z4PIEB,4/29/2023,12:50:08,Shopee  ,Kopi Rakyat   ,3,0.0,66000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIEC,4/29/2023,12:50:31,Shopee  ,Kopi Rakyat   ,6,0.0,132000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIED,4/29/2023,12:51:27,Signature Coffee ,Kopi Baileys  ,1,3000.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PIEE,4/29/2023,12:52:44,Signature Coffee ,Kopi Rakyat  ,1,4400.0,17600.0,Dine In,Cash
Agus Salim,1Z4PIEE,4/29/2023,12:52:44,Signature Coffee ,Kopi Sultan  ,1,5800.0,23200.0,Dine In,Cash
Agus Salim,1Z4PIEH,4/29/2023,13:03:22,Espresso Based ,Black Coffee  ,1,0.0,31000.0,Dine In,Cash
Agus Salim,1Z4PIEJ,4/29/2023,13:11:00,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PIEK,4/29/2023,13:21:50,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIEL,4/29/2023,13:23:54,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIEM,4/29/2023,13:29:45,Milk Based ,Raspberry Milk  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIEN,4/29/2023,13:33:33,Signature Coffee ,Kopi Dewan  ,1,0.0,29000.0,Take Away,Gopay
Agus Salim,1Z4PIEN,4/29/2023,13:33:33,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Take Away,Gopay
Agus Salim,1Z4PIEO,4/29/2023,13:35:13,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIEP,4/29/2023,13:37:45,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIEQ,4/29/2023,13:41:38,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIER,4/29/2023,13:55:16,Espresso Based ,Vanilla Latte  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PIER,4/29/2023,13:55:16,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIES,4/29/2023,13:55:46,Shopee  ,Richbowl Rib Eye Teriyaki  ,1,0.0,45600.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIES,4/29/2023,13:55:46,Shopee  ,Richbowl Rib Eye Sambal Matah  ,1,0.0,45600.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIES,4/29/2023,13:55:46,Shopee  ,Red Velvet Latte   ,1,0.0,34000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIES,4/29/2023,13:55:46,Shopee  ,Caramel Latte   ,1,0.0,30000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIEU,4/29/2023,14:09:47,Shopee  ,Kopi Rakyat   ,6,0.0,132000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIEU,4/29/2023,14:09:47,Shopee  ,Black Coffee   ,1,0.0,24000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIEV,4/29/2023,14:11:48,Signature Coffee ,Kopi Kow  ,1,6800.0,27200.0,Dine In,Cash
Agus Salim,1Z4PIEV,4/29/2023,14:11:48,Rich Bowl,Richbowl Katsu Spicy BBQ,1,3600.0,32400.0,Dine In,Cash
Agus Salim,1Z4PIEW,4/29/2023,14:12:26,Gofood  ,Kopi Sultan   ,1,0.0,29000.0,GoFood,GoFood
Agus Salim,1Z4PIEW,4/29/2023,14:12:26,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PIEX,4/29/2023,14:33:25,Gofood  ,Kopi Rakyat   ,3,0.0,66000.0,GoFood,GoFood
Agus Salim,1Z4PIEY,4/29/2023,14:34:19,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PIEZ,4/29/2023,14:40:36,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIF0,4/29/2023,14:41:37,Signature Coffee ,Kopi Rakyat  ,1,4400.0,17600.0,Dine In,Gopay
Agus Salim,1Z4PIF0,4/29/2023,14:41:37,Signature Coffee ,Kopi Rakyat  ,1,5600.0,22400.0,Dine In,Gopay
Agus Salim,1Z4PIF1,4/29/2023,14:52:27,Shopee  ,Kopi Rakyat   ,2,0.0,44000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIF2,4/29/2023,15:03:15,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIF3,4/29/2023,15:05:25,Gofood  ,Kopi Rakyat   ,3,0.0,66000.0,GoFood,GoFood
Agus Salim,1Z4PIF3,4/29/2023,15:05:25,Gofood  ,Kopi Sultan   ,2,0.0,58000.0,GoFood,GoFood
Agus Salim,1Z4PIF3,4/29/2023,15:05:25,Gofood  ,Raspberry Milk   ,2,0.0,54000.0,GoFood,GoFood
Agus Salim,1Z4PIF4,4/29/2023,15:08:32,Milk Based ,Mango Milk  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PIF6,4/29/2023,15:10:53,Chocolate ,Choco Banana  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIF7,4/29/2023,15:12:55,Chocolate ,Choco Banana  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PIF9,4/29/2023,15:16:19,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIFA,4/29/2023,15:31:41,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PIFB,4/29/2023,15:43:19,Milk Based ,Mango Milk  ,1,0.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PIFB,4/29/2023,15:43:19,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIFC,4/29/2023,16:00:36,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIFE,4/29/2023,16:03:59,Mocktail ,Blue Lime  ,1,0.0,35000.0,Take Away,BRI
Agus Salim,1Z4PIFE,4/29/2023,16:03:59,Chocolate ,Choco Banana  ,1,0.0,32000.0,Take Away,BRI
Agus Salim,1Z4PIFE,4/29/2023,16:03:59,Yakult Series ,Mango Yakult  ,1,0.0,28000.0,Take Away,BRI
Agus Salim,1Z4PIFF,4/29/2023,16:19:33,Milk Based ,Mango Milk  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIFG,4/29/2023,16:20:20,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIFH,4/29/2023,16:30:27,Rich Bowl ,Richbowl Katsu Mushroom ,1,3800.0,34200.0,Dine In,Gopay
Agus Salim,1Z4PIFH,4/29/2023,16:30:27,Rich Bowl,Richbowl Katsu Mushroom,1,3800.0,34200.0,Dine In,Gopay
Agus Salim,1Z4PIFI,4/29/2023,16:34:43,Signature Coffee ,Kopi Rakyat  ,1,4400.0,17600.0,Dine In,Cash
Agus Salim,1Z4PIFI,4/29/2023,16:34:43,Espresso Based ,Caramel Macchiato  ,1,6400.0,25600.0,Dine In,Cash
Agus Salim,1Z4PIFJ,4/29/2023,16:36:12,Gofood  ,Thai Tea   ,1,0.0,30000.0,GoFood,GoFood
Agus Salim,1Z4PIFJ,4/29/2023,16:36:12,Gofood  ,Mango Milk   ,1,0.0,27000.0,GoFood,GoFood
Agus Salim,1Z4PIFJ,4/29/2023,16:36:12,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PIFK,4/29/2023,16:49:59,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Dine In,Gopay
Agus Salim,1Z4PIFK,4/29/2023,16:49:59,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PIFL,4/29/2023,16:55:39,Milk Based ,Mango Milk  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIFL,4/29/2023,16:55:39,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PIFN,4/29/2023,16:58:27,Tea ,Lychee Tea  ,1,2600.0,23400.0,Dine In,Gopay
Agus Salim,1Z4PIFS,4/29/2023,17:20:59,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PIFS,4/29/2023,17:20:59,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIFS,4/29/2023,17:20:59,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIFV,4/29/2023,17:24:22,Dessert ,Fried Cassava ,1,0.0,25000.0,Dine In,Gopay
Agus Salim,1Z4PIFZ,4/29/2023,17:28:24,Signature Coffee ,Kopi Rakyat  ,2,0.0,56000.0,Take Away,Cash
Agus Salim,1Z4PIFZ,4/29/2023,17:28:24,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Take Away,Cash
Agus Salim,1Z4PIG6,4/29/2023,17:36:32,Espresso Based ,Black Coffee  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PIG6,4/29/2023,17:36:32,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIG6,4/29/2023,17:36:32,Dessert ,Fried Cassava ,1,0.0,25000.0,Dine In,BCA
Agus Salim,1Z4PIG7,4/29/2023,17:37:51,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIG8,4/29/2023,17:52:30,Shopee  ,Kopi Rakyat   ,2,0.0,44000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIGC,4/29/2023,18:01:51,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PIGD,4/29/2023,18:07:13,Mocktail ,Mango Breeze  ,1,0.0,35000.0,Dine In,Gopay
Agus Salim,1Z4PIGD,4/29/2023,18:07:13,Mocktail ,Red Berries  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIGD,4/29/2023,18:07:13,Chocolate ,Choco Hazelnut  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIGE,4/29/2023,18:16:36,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PIGE,4/29/2023,18:16:36,Espresso Based ,Hazelnut Latte  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PI,4/29/2023,18:20:33,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PI,4/29/2023,18:20:33,Espresso Based ,Cappucino  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PIGH,4/29/2023,18:30:49,Tea ,Lemon Tea  ,2,0.0,52000.0,Dine In,Gopay
Agus Salim,1Z4PIGI,4/29/2023,18:36:25,Rich Bowl,Richbowl Rib Eye Sambal Matah,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PIGI,4/29/2023,18:36:25,Yakult Series ,Strawberry Yakult  ,1,0.0,25000.0,Dine In,Gopay
Agus Salim,1Z4PIGI,4/29/2023,18:36:25,Signature Coffee ,Kopi Baileys  ,2,0.0,74000.0,Dine In,Gopay
Agus Salim,1Z4PIGJ,4/29/2023,18:38:29,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,BCA
Agus Salim,1Z4PIGJ,4/29/2023,18:38:29,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,BCA
Agus Salim,1Z4PIGK,4/29/2023,18:38:58,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIGK,4/29/2023,18:38:58,Shopee  ,Kopi Rakyat   ,1,0.0,26000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIGM,4/29/2023,18:45:33,Signature Coffee ,Kopi Baileys  ,2,0.0,60000.0,Dine In,BCA
Agus Salim,1Z4PIGM,4/29/2023,18:45:33,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PIGM,4/29/2023,18:45:33,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PIGM,4/29/2023,18:45:33,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIGN,4/29/2023,18:50:43,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,BCA
Agus Salim,1Z4PIGO,4/29/2023,18:57:47,Tea ,Lychee Tea  ,2,0.0,52000.0,Dine In,Cash
Agus Salim,1Z4PIGO,4/29/2023,18:57:47,Tea ,Lemon Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIGP,4/29/2023,19:02:32,Yakult Series ,Lychee Yakult  ,2,0.0,50000.0,Dine In,Gopay
Agus Salim,1Z4PIGP,4/29/2023,19:02:32,Rich Bowl,Richbowl Katsu Spicy BBQ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIGP,4/29/2023,19:02:32,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Gopay
